Calculated Correlations
NaN
5.461753152460666E-14
5.461753152460666E-14
5.461753152460666E-14
5.461753152460666E-14
5.461753152460666E-14
5.461753152460666E-14
-5.3371544178280965E-14
5.2756217720196975E-14
-5.440953159439383E-14
5.3721730984960886E-14
NaN
-5.3530651109379575E-14
-5.361083661994091E-14
-5.329628318791041E-14
5.4357352192836655E-14
5.509706947001208E-14
-5.490328192157117E-14
-5.4757761099011154E-14
-5.3420082930894307E-14
-5.434422423449978E-14
-5.43558534122987E-14
NaN
-5.433420466546983E-14
5.444528315772877E-14
5.503003543668461E-14
-5.4759316797484103E-14
-5.401270574681051E-14
-5.4757761099011154E-14
5.417079949707789E-14
-5.3406507437229736E-14
-5.4605236883374115E-14
5.362396479055728E-14
NaN
5.501445220427528E-14
5.436766171679651E-14
-5.3530651109379575E-14
5.2608022597541877E-14
-5.5851125118410864E-14
5.444528315772877E-14
-5.327306068579419E-14
5.3806165451376386E-14
5.5154605752744443E-14
-5.386043072268723E-14
NaN
5.424627429536188E-14
5.5906071046526845E-14
-5.2776111183066075E-14
-5.483624925689663E-14
5.377334603781727E-14
5.4399790399474095E-14
-5.372426155415185E-14
-5.441592931294171E-14
5.521384185525678E-14
5.2617344288676213E-14
